hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, batchLatency, max, 0.0130143
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, batchLatency, stddev, -nan
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, totalSendTime, -, 0.0797975
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, totalRecvTime, -, 0.0902162
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, totalSendToRecvTime, -, 0.0918694
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, sendBandwidth, MB/sec, 0.821279
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, recvBandwidth, MB/sec, 0.726433
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, effectiveBandwidth, MB/sec, 5.70688
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, throughputPels, MPixels/sec, 5.70688
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, throughputFrames, Frames/sec, 87.0801
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, userCPUTime, -, 0.064
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, kernelCPUTime, -, 0.028
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, numCPUs, -, 8
hpce_2014_cw5_dm1911_txl11, 128, 512, 8, 2, 8, cpuApproxParallelism, -, 0.696641
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, width, -, 512
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, height, -, 256
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, bitsPerPixel, -, 4
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, levels, -, 1
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, frames, -, 8
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, totalPixels, -, 1048576
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, totalBytes, -, 524288
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, batchSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, numBatches, -, 16
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, windowSize, -, 4096
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, numWindows, -, 0
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, batchLatency, min, 0.00138368
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, batchLatency, mean, 0.0582586
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, batchLatency, max, 0.00848256
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, batchLatency, stddev, -nan
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, totalSendTime, -, 0.0502339
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, totalRecvTime, -, 0.0563953
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, totalSendToRecvTime, -, 0.0577789
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, sendBandwidth, MB/sec, 1.30462
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, recvBandwidth, MB/sec, 1.16208
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, effectiveBandwidth, MB/sec, 9.07403
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, throughputPels, MPixels/sec, 18.1481
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, throughputFrames, Frames/sec, 138.459
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, userCPUTime, -, 0.052
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, kernelCPUTime, -, 0.004
hpce_2014_cw5_dm1911_txl11, 512, 256, 4, 1, 8, numCPUs, -, 8
